0
"1970 
5,158  
5,436  
4,814  
3,284  
3,754  
2,121  
2,596  
3,352  
3,074  
3,408  
3,663  
5,587"
"1971 
5,931  
6,570  
5,166  
1,539  
952  
961  
1,897  
2,467  
1,881  
2,585  
4,003  
5,702"
"1972 
5,762  
5,848  
5,564  
3,091  
3,282  
2,302  
3,703  
4,634  
3,402  
4,476  
6,155  
7,828"
"1973 
9,386  
8,343  
7,875  
5,468  
4,168  
3,246  
5,919  
6,680  
4,184  
5,977  
7,137  
9,505"
"1974 
10,915  
9,648  
9,847  
6,400  
3,241  
3,303  
5,404  
6,147  
4,986  
6,199  
8,338  
10,583"
"1975 
11,740  
10,388  
11,158  
5,890  
5,587  
4,787  
5,925  
8,565  
5,287  
7,622  
11,271  
14,984"
"1976 
15,627  
15,214  
13,431  
8,886  
6,097  
4,550  
4,278  
3,481  
6,707  
10,636  
13,600  
16,464"
"1977 
17,569  
18,064  
18,216  
9,891  
7,602  
5,536  
9,881  
11,129  
7,594  
11,541  
17,106  
19,536"
"1978 
23,114  
22,427  
20,497  
11,545  
8,803  
7,134  
13,252  
15,542  
10,245  
14,340  
20,759  
24,934"
"1979 
28,366  
25,226  
25,472  
18,847  
13,042  
10,674  
16,801  
20,203  
14,798  
19,376  
25,743  
31,616"
"1980 
36,108  
33,896  
34,416  
21,806  
19,468  
15,082  
22,986  
27,440  
19,962  
23,646  
23,988  
37,982"
"1981 
45,168  
39,384  
38,376  
28,568  
21,642  
16,836  
28,266  
32,788  
24,086  
27,030  
29,512  
39,086"
"1982 
40,932  
40,148  
42,178  
29,606  
28,972  
25,772  
30,942  
34,332  
29,754  
30,296  
33,748  
40,550"
"1983 
49,104  
44,018  
44,710  
32,556  
32,850  
24,350  
25,132  
8,430  
10,050  
16,410  
20,570  
29,350"
"1984 
33,546  
32,406  
32,628  
23,684  
18,224  
17,866  
26,694  
27,626  
21,764  
25,800  
27,906  
29,590"
"1985 
28,814  
27,012  
29,886  
19,778  
14,014  
11,092  
18,362  
20,138  
15,242  
18,176  
23,218  
31,724"
"1986 
32,890  
30,512  
28,932  
19,262  
13,100  
9,536  
12,330  
15,190  
12,398  
12,732  
18,114  
25,110"
"1987 
25,446  
23,714  
22,838  
16,238  
8,204  
7,650  
10,200  
11,408  
10,072  
12,146  
14,188  
20,516"
"1988 
20,400  
19,150  
19,430  
13,834  
11,124  
11,540  
17,660  
18,670  
14,980  
16,742  
10,560  
8,572"
"1989 
12,962  
12,344  
16,032  
12,312  
12,750  
11,630  
15,194  
17,220  
14,264  
15,050  
18,948  
26,026"
"1990 
26,592  
26,368  
26,946  
22,788  
18,286  
18,050  
26,410  
26,786  
22,438  
23,060  
24,596  
35,568"
"1991 
28,932  
28,080  
27,153  
20,541  
17,745  
17,394  
30,645  
28,824  
24,762  
25,173  
28,272  
40,182"
"1992 
35,730  
38,859  
33,399  
28,410  
21,024  
23,157  
33,771  
40,143  
29,838  
32,079  
35,967  
41,292"
"1993 
42,726  
40,116  
37,953  
29,589  
22,368  
20,412  
32,904  
32,796  
27,495  
30,621  
35,103  
40,167"
"1994 
45,402  
41,067  
41,277  
28,080  
21,777  
21,399  
35,370  
32,817  
31,062  
33,216  
33,306  
42,738"
"1995 
45,987  
42,591  
40,074  
33,756  
24,672  
22,416  
35,994  
35,814  
30,828  
30,603  
28,365  
32,001"
"1996 
30,957  
29,550  
26,442  
20,376  
17,655  
19,668  
25,380  
24,765  
23,211  
23,511  
24,921  
35,829"
"1997 
32,652  
35,010  
34,098  
26,907  
22,407  
23,160  
30,867  
32,034  
29,793  
28,314  
31,995  
38,928"
"1998 
37,224  
35,283  
32,256  
25,578  
20,394  
22,410  
29,529  
31,446  
31,653  
31,767  
38,421  
45,102"
"1999 
44,379  
41,526  
41,022  
34,443  
25,212  
26,184  
33,288  
39,081  
33,915  
35,112  
41,952  
40,326"
"2000 
43,311  
43,287  
40,110  
33,642  
23,404  
21,825  
33,267  
34,422  
31,035  
26,658  
32,469  
36,984"
"2001 
44,187  
46,575  
44,290  
36,906  
26,924  
28,323  
28,566  
15,717  
11,758  
12,904  
17,344  
23,300"
"2002 
28,296  
31,683  
33,084  
27,057  
26,661  
26,355  
35,742  
35,475  
32,982  
36,258  
37,395  
42,183"
"2003 
40,647  
39,081  
40,818  
33,714  
30,048  
31,836  
43,743  
42,111  
36,054  
49,922  
54,946  
57,722"
"2004 
49,950  
43,584  
38,418  
30,672  
30,162  
32,119  
50,525  
48,675  
51,525  
59,442  
64,971  
66,159"
"2005 
38,187  
36,645  
50,418  
42,261  
40,878  
45,699  
56,745  
51,216  
43,536  
44,095  
48,457  
51,171"
"2006 
52,103  
52,687  
54,746 
49,776 
43,825 
44,066 
55,354 
52,931 
38,485 
38,815 
37,591 
39,224"
"2007 
56,553  
43,051  
35,031 
33,039 
26,307 
30,810 
44,142 
44,742 
37,104 
37,011 
45,102 
61,116"
"2008 
56,916  
40,551  
38,049  
29,747  
31,140  
27,960  
32,982  
30,672  
29,529  
35,103  
36,901  
48,925"
"2009 
38,468  
34,169  
34,065  
26,054  
24,739  
30,234  
42,223  
41,207  
37,983  
37,575  
44,311  
56,862"
"2010 
50,757  
57,300  
52,352  
38,300  
35,213  
44,730  
63,339  
55,898  
47,339  
52,370  
72,251  
84,627"
